index,order_id,item_id,product_id,quantity,list_price,discount
2253,797,2,69,1,416.99,0.05
2254,797,3,74,1,439.99,0.1
2255,797,4,54,2,3199.99,0.05
2256,797,5,62,2,3499.99,0.1
2257,798,1,23,1,299.99,0.1
2258,798,2,90,1,209.99,0.05
2259,798,3,91,2,349.99,0.07
2260,798,4,42,1,2299.99,0.2
2261,798,5,26,2,599.99,0.05
2262,799,1,5,2,1320.99,0.1
2263,799,2,34,2,469.99,0.05
2264,799,3,29,2,999.99,0.07
2265,799,4,63,1,3499.99,0.1
2266,799,5,58,2,4999.99,0.07
2267,800,1,65,2,346.99,0.1
2268,800,2,54,1,3199.99,0.07
2269,800,3,6,2,469.99,0.05
2270,800,4,52,1,875.99,0.1
2271,800,5,95,2,299.99,0.05
2272,801,1,101,1,339.99,0.07
2273,802,1,30,1,999.99,0.05
2274,802,2,36,2,832.99,0.2
2275,802,3,40,1,4999.99,0.1
2276,802,4,28,1,2499.99,0.05
2277,803,1,111,1,470.99,0.07
2278,803,2,52,2,875.99,0.05
2279,803,3,102,1,489.99,0.07
2280,803,4,83,2,149.99,0.05
2281,804,1,89,2,209.99,0.2
2282,804,2,53,1,749.99,0.07
2283,804,3,50,2,5999.99,0.05
2284,805,1,24,1,549.99,0.05
2285,805,2,33,2,469.99,0.2
2286,805,3,62,2,3499.99,0.2
2287,805,4,32,1,469.99,0.07
2288,805,5,6,2,469.99,0.05
2289,806,1,93,2,209.99,0.1
2290,806,2,97,1,349.99,0.2
2291,806,3,77,2,799.99,0.1
2292,806,4,82,2,659.99,0.2
2293,806,5,91,2,349.99,0.07
2294,807,1,21,2,269.99,0.2
2295,807,2,6,1,469.99,0.07
2296,807,3,3,2,999.99,0.07
2297,807,4,9,2,2999.99,0.2
2298,807,5,16,1,599.99,0.2
2299,808,1,96,2,349.99,0.05
2300,808,2,18,1,449,0.05
2301,808,3,85,1,329.99,0.05
2302,808,4,19,2,449,0.05
2303,809,1,78,1,647.99,0.1
2304,809,2,26,1,599.99,0.2
2305,809,3,92,2,209.99,0.1
2306,810,1,103,2,551.99,0.05
2307,810,2,100,1,489.99,0.2
2308,810,3,56,1,5499.99,0.05
2309,810,4,22,1,269.99,0.2
2310,811,1,45,2,869.99,0.07
2311,811,2,54,1,3199.99,0.2
2312,811,3,70,1,659.99,0.07
2313,811,4,66,1,250.99,0.1
2314,812,1,76,2,299.99,0.1
2315,812,2,40,1,4999.99,0.2
2316,813,1,96,2,349.99,0.1
2317,813,2,85,2,329.99,0.2
2318,813,3,33,2,469.99,0.2
2319,813,4,26,2,599.99,0.07
2320,813,5,71,2,416.99,0.05
2321,814,1,69,2,416.99,0.1
2322,814,2,100,1,489.99,0.1
2323,814,3,65,1,346.99,0.2
2324,814,4,83,2,149.99,0.05
2325,815,1,105,2,533.99,0.2
2326,815,2,102,2,489.99,0.2
2327,815,3,87,2,189.99,0.1
2328,815,4,23,1,299.99,0.07
2329,816,1,75,2,599.99,0.1
2330,816,2,64,2,489.99,0.2
2331,817,1,85,1,329.99,0.05
2332,817,2,105,2,533.99,0.07
2333,817,3,48,2,1499.99,0.05
2334,818,1,103,1,551.99,0.05
2335,818,2,44,2,539.99,0.07
2336,818,3,19,2,449,0.05
2337,818,4,48,2,1499.99,0.05
2338,819,1,94,1,249.99,0.2
2339,820,1,107,1,416.99,0.05
2340,821,1,102,1,489.99,0.07
2341,821,2,70,2,659.99,0.2
2342,821,3,6,1,469.99,0.2
2343,821,4,107,1,416.99,0.05
2344,822,1,53,1,749.99,0.05
2345,822,2,72,1,619.99,0.2
2346,823,1,56,2,5499.99,0.07
2347,823,2,86,2,149.99,0.2
2348,823,3,81,1,1099.99,0.2
2349,824,1,92,2,209.99,0.1
2350,825,1,19,1,449,0.1
2351,825,2,30,2,999.99,0.2
2352,826,1,45,2,869.99,0.2
2353,826,2,36,1,832.99,0.1
2354,827,1,43,1,5299.99,0.05
2355,827,2,41,1,1469.99,0.2
2356,827,3,28,1,2499.99,0.2
2357,827,4,108,1,449.99,0.2
2358,828,1,25,2,499.99,0.2
2359,828,2,24,1,549.99,0.2
2360,828,3,55,2,2699.99,0.07
2361,829,1,103,1,551.99,0.2
2362,829,2,105,2,533.99,0.1
2363,830,1,85,2,329.99,0.2
2364,830,2,100,2,489.99,0.07
2365,830,3,96,2,349.99,0.2
2366,831,1,67,1,250.99,0.2
2367,831,2,11,1,1680.99,0.2
2368,831,3,68,1,449.99,0.1
2369,832,1,54,1,3199.99,0.05
2370,832,2,45,1,869.99,0.2
2371,832,3,27,1,999.99,0.07
2372,832,4,16,2,599.99,0.1
2373,833,1,20,2,599.99,0.05
2374,834,1,54,1,3199.99,0.07
2375,834,2,21,1,269.99,0.05
2376,834,3,78,1,647.99,0.2
2377,835,1,65,2,346.99,0.07
2378,835,2,82,1,659.99,0.2
2379,835,3,2,1,749.99,0.05
2380,836,1,108,2,449.99,0.2
2381,837,1,51,1,6499.99,0.05
2382,837,2,97,1,349.99,0.1
2383,837,3,87,2,189.99,0.2
2384,838,1,28,1,2499.99,0.1
2385,838,2,10,1,1549,0.1
2386,838,3,100,2,489.99,0.05
2387,838,4,65,2,346.99,0.07
2388,839,1,55,1,2699.99,0.07
2389,839,2,85,1,329.99,0.1
2390,839,3,58,2,4999.99,0.05
2391,840,1,27,1,999.99,0.07
2392,840,2,43,1,5299.99,0.07
2393,840,3,106,2,449.99,0.2
2394,841,1,22,2,269.99,0.1
2395,841,2,9,1,2999.99,0.2
2396,841,3,11,1,1680.99,0.2
2397,841,4,90,2,209.99,0.07
2398,841,5,100,1,489.99,0.1
2399,842,1,81,2,1099.99,0.07
2400,842,2,42,1,2299.99,0.1
2401,843,1,72,1,619.99,0.1
2402,843,2,75,2,599.99,0.1
2403,843,3,81,1,1099.99,0.1
2404,843,4,23,2,299.99,0.07
2405,844,1,79,2,402.99,0.07
2406,844,2,12,1,549.99,0.1
2407,844,3,83,2,149.99,0.2
2408,844,4,48,1,1499.99,0.2
2409,844,5,63,2,3499.99,0.05
2410,845,1,16,2,599.99,0.2
2411,845,2,75,1,599.99,0.2
2412,845,3,26,2,599.99,0.05
2413,845,4,73,2,749.99,0.2
2414,845,5,88,1,189.99,0.05
2415,846,1,46,2,1409.99,0.05
2416,846,2,47,1,5299.99,0.07
2417,846,3,71,1,416.99,0.1
2418,846,4,72,2,619.99,0.05
2419,846,5,103,2,551.99,0.07
2420,847,1,61,2,4999.99,0.05
2421,848,1,93,1,209.99,0.07
2422,848,2,100,2,489.99,0.2
2423,848,3,88,2,189.99,0.2
2424,848,4,41,2,1469.99,0.07
2425,849,1,109,1,416.99,0.2
2426,850,1,101,2,339.99,0.07
2427,850,2,5,2,1320.99,0.07
2428,850,3,37,1,379.99,0.07
2429,851,1,30,1,999.99,0.2
2430,851,2,93,1,209.99,0.05
2431,852,1,46,2,1409.99,0.07
2432,853,1,99,1,299.99,0.05
2433,853,2,58,2,4999.99,0.2
2434,853,3,42,2,2299.99,0.2
2435,853,4,45,1,869.99,0.2
2436,853,5,6,1,469.99,0.05
2437,854,1,87,1,189.99,0.1
2438,855,1,18,1,449,0.1
2439,855,2,93,2,209.99,0.2
2440,855,3,89,1,209.99,0.2
2441,856,1,38,2,549.99,0.05
2442,857,1,29,1,999.99,0.2
2443,858,1,45,2,869.99,0.2
2444,858,2,5,1,1320.99,0.2
2445,858,3,14,1,269.99,0.07
2446,858,4,73,2,749.99,0.07
2447,859,1,38,2,549.99,0.07
2448,859,2,13,1,269.99,0.1
2449,859,3,14,2,269.99,0.1
2450,859,4,71,2,416.99,0.1
2451,859,5,36,2,832.99,0.1
2452,860,1,6,1,469.99,0.05
2453,860,2,24,2,549.99,0.2
2454,860,3,25,1,499.99,0.2
2455,860,4,58,2,4999.99,0.07
2456,860,5,95,2,299.99,0.05
2457,861,1,14,2,269.99,0.07
2458,861,2,62,1,3499.99,0.2
2459,862,1,85,1,329.99,0.05
2460,862,2,99,1,299.99,0.2
2461,862,3,49,2,3499.99,0.07
2462,863,1,93,2,209.99,0.1
2463,864,1,37,1,379.99,0.1
2464,864,2,65,2,346.99,0.05
2465,864,3,13,1,269.99,0.2
2466,865,1,109,2,416.99,0.1
2467,865,2,34,1,469.99,0.05
2468,866,1,88,1,189.99,0.2
2469,866,2,67,2,250.99,0.07
2470,866,3,80,1,761.99,0.07
2471,866,4,13,2,269.99,0.07
2472,867,1,101,1,339.99,0.05
2473,868,1,46,1,1409.99,0.07
2474,869,1,7,1,3999.99,0.2
2475,869,2,106,2,449.99,0.05
2476,869,3,33,1,469.99,0.05
2477,869,4,55,2,2699.99,0.05
2478,869,5,65,2,346.99,0.2
2479,870,1,63,1,3499.99,0.07
2480,871,1,106,1,449.99,0.2
2481,871,2,38,1,549.99,0.1
2482,871,3,30,2,999.99,0.2
2483,871,4,107,2,416.99,0.05
2484,872,1,62,2,3499.99,0.07
2485,872,2,53,1,749.99,0.1
2486,873,1,32,2,469.99,0.1
2487,874,1,56,1,5499.99,0.05
2488,874,2,27,2,999.99,0.05
2489,874,3,73,1,749.99,0.1
2490,874,4,77,2,799.99,0.07
2491,875,1,5,2,1320.99,0.1
2492,875,2,15,2,529.99,0.05
2493,875,3,14,1,269.99,0.07
2494,875,4,111,1,470.99,0.2
2495,876,1,17,2,429,0.2
2496,876,2,66,2,250.99,0.2
2497,876,3,96,1,349.99,0.07
2498,876,4,107,2,416.99,0.05
2499,877,1,73,1,749.99,0.07
2500,877,2,103,1,551.99,0.1
2501,878,1,103,1,551.99,0.2
2502,878,2,13,1,269.99,0.1
2503,878,3,6,2,469.99,0.2
2504,878,4,18,2,449,0.05
2505,879,1,100,2,489.99,0.2
2506,879,2,2,2,749.99,0.07
2507,879,3,83,2,149.99,0.2
2508,879,4,82,1,659.99,0.07
2509,880,1,28,2,2499.99,0.2
2510,880,2,95,1,299.99,0.1
2511,880,3,5,1,1320.99,0.07
2512,880,4,26,1,599.99,0.1
2513,880,5,66,1,250.99,0.2
2514,881,1,98,1,489.99,0.07
2515,881,2,50,1,5999.99,0.2
2516,881,3,64,2,489.99,0.05
2517,881,4,67,1,250.99,0.1
2518,882,1,63,2,3499.99,0.07
2519,882,2,108,2,449.99,0.2
2520,882,3,57,2,1999.99,0.07
2521,883,1,44,1,539.99,0.05
2522,883,2,5,2,1320.99,0.05
2523,884,1,49,2,3499.99,0.05
2524,884,2,69,2,416.99,0.07
2525,884,3,46,2,1409.99,0.2
2526,884,4,10,1,1549,0.1
2527,884,5,21,2,269.99,0.05
2528,885,1,106,1,449.99,0.07
2529,885,2,43,1,5299.99,0.1
2530,886,1,47,1,5299.99,0.05
2531,886,2,30,1,999.99,0.05
2532,887,1,50,2,5999.99,0.05
2533,887,2,70,1,659.99,0.1
2534,888,1,33,2,469.99,0.1
2535,888,2,26,2,599.99,0.2
2536,889,1,12,2,549.99,0.1
2537,890,1,16,2,599.99,0.1
2538,890,2,105,2,533.99,0.1
2539,890,3,52,1,875.99,0.05
2540,890,4,67,1,250.99,0.1
2541,890,5,65,2,346.99,0.1
2542,891,1,107,2,416.99,0.1
2543,891,2,32,1,469.99,0.05
2544,891,3,35,2,832.99,0.1
2545,891,4,50,1,5999.99,0.1
2546,892,1,36,1,832.99,0.1
2547,892,2,9,2,2999.99,0.2
2548,892,3,50,2,5999.99,0.07
2549,892,4,88,1,189.99,0.05
2550,893,1,67,2,250.99,0.05
2551,893,2,45,1,869.99,0.07
2552,894,1,101,2,339.99,0.2
2553,895,1,106,1,449.99,0.07
2554,896,1,91,2,349.99,0.05
2555,896,2,10,1,1549,0.05
2556,897,1,105,1,533.99,0.05
2557,897,2,96,1,349.99,0.05
2558,898,1,45,2,869.99,0.2
2559,898,2,16,1,599.99,0.07
2560,898,3,57,2,1999.99,0.2
2561,898,4,69,2,416.99,0.07
2562,899,1,59,2,2599.99,0.1
2563,899,2,17,1,429,0.1
2564,899,3,6,1,469.99,0.2
2565,900,1,26,2,599.99,0.05
2566,900,2,108,1,449.99,0.07
2567,900,3,89,1,209.99,0.2
2568,900,4,61,2,4999.99,0.05
2569,900,5,28,2,2499.99,0.07
2570,901,1,50,1,5999.99,0.2
2571,901,2,43,1,5299.99,0.07
2572,902,1,38,2,549.99,0.07
2573,902,2,92,1,209.99,0.07
2574,902,3,12,1,549.99,0.2
2575,902,4,76,2,299.99,0.05
2576,903,1,31,2,1632.99,0.07
2577,903,2,48,2,1499.99,0.05
2578,904,1,36,2,832.99,0.1
2579,904,2,51,2,6499.99,0.07
2580,904,3,92,2,209.99,0.2
2581,904,4,13,1,269.99,0.2
2582,905,1,67,1,250.99,0.1
2583,905,2,62,2,3499.99,0.05
2584,905,3,42,2,2299.99,0.2
2585,905,4,20,1,599.99,0.2
2586,906,1,23,2,299.99,0.2
2587,906,2,28,2,2499.99,0.07
2588,906,3,46,1,1409.99,0.05
2589,906,4,102,2,489.99,0.1
2590,906,5,22,2,269.99,0.2
2591,907,1,84,2,109.99,0.07
2592,907,2,65,1,346.99,0.07
2593,908,1,41,1,1469.99,0.2
2594,908,2,94,1,249.99,0.1
2595,908,3,102,2,489.99,0.1
2596,909,1,5,1,1320.99,0.2
2597,910,1,23,1,299.99,0.1
2598,911,1,66,2,250.99,0.05
2599,911,2,106,1,449.99,0.05
2600,911,3,91,2,349.99,0.05
2601,911,4,49,1,3499.99,0.2
2602,912,1,22,2,269.99,0.2
2603,912,2,71,2,416.99,0.05
2604,912,3,101,1,339.99,0.05
2605,912,4,2,2,749.99,0.2
2606,913,1,90,2,209.99,0.1
2607,913,2,24,2,549.99,0.05
2608,914,1,38,1,549.99,0.07
2609,914,2,20,2,599.99,0.2
2610,914,3,106,1,449.99,0.05
2611,914,4,46,1,1409.99,0.1
2612,915,1,64,1,489.99,0.05
2613,915,2,48,1,1499.99,0.07
2614,915,3,42,1,2299.99,0.2
2615,915,4,2,1,749.99,0.07
2616,916,1,92,1,209.99,0.2
2617,917,1,41,1,1469.99,0.07
2618,918,1,91,1,349.99,0.2
2619,918,2,31,1,1632.99,0.1
2620,918,3,4,2,2899.99,0.07
2621,919,1,7,1,3999.99,0.07
2622,919,2,44,1,539.99,0.1
2623,920,1,76,1,299.99,0.05
2624,920,2,39,2,1499.99,0.07
2625,920,3,78,1,647.99,0.05
2626,920,4,80,2,761.99,0.07
2627,921,1,77,1,799.99,0.2
2628,921,2,75,2,599.99,0.07
2629,921,3,48,1,1499.99,0.1
2630,922,1,68,1,449.99,0.2
2631,922,2,73,1,749.99,0.2
2632,922,3,86,1,149.99,0.1
2633,923,1,74,2,439.99,0.05
2634,923,2,6,1,469.99,0.1
2635,924,1,97,2,349.99,0.2
2636,924,2,36,1,832.99,0.2
2637,925,1,97,1,349.99,0.07
2638,925,2,62,2,3499.99,0.2
2639,926,1,37,2,379.99,0.2
2640,927,1,74,2,439.99,0.1
2641,927,2,16,2,599.99,0.2
2642,927,3,50,1,5999.99,0.1
2643,927,4,3,1,999.99,0.1
2644,927,5,43,1,5299.99,0.07
2645,928,1,71,2,416.99,0.05
2646,928,2,83,1,149.99,0.2
2647,929,1,82,1,659.99,0.2
2648,929,2,63,2,3499.99,0.1
2649,929,3,24,1,549.99,0.05
2650,930,1,56,2,5499.99,0.07
2651,930,2,82,1,659.99,0.07
2652,930,3,60,1,1559.99,0.1
2653,930,4,65,2,346.99,0.05
2654,930,5,51,2,6499.99,0.1
2655,931,1,49,2,3499.99,0.07
2656,931,2,76,1,299.99,0.2
2657,932,1,74,1,439.99,0.05
2658,933,1,77,1,799.99,0.07
2659,933,2,21,1,269.99,0.2
2660,933,3,75,2,599.99,0.05
2661,934,1,35,2,832.99,0.05
2662,934,2,48,1,1499.99,0.05
2663,934,3,18,1,449,0.1
2664,934,4,61,1,4999.99,0.07
2665,934,5,56,2,5499.99,0.2
2666,935,1,65,2,346.99,0.2
2667,935,2,76,2,299.99,0.07
2668,935,3,6,1,469.99,0.07
2669,935,4,38,1,549.99,0.07
2670,936,1,70,1,659.99,0.1
2671,936,2,44,1,539.99,0.07
2672,937,1,108,2,449.99,0.1
2673,937,2,51,2,6499.99,0.07
2674,937,3,58,2,4999.99,0.07
2675,937,4,28,2,2499.99,0.07
2676,937,5,66,1,250.99,0.2
2677,938,1,4,1,2899.99,0.05
2678,938,2,13,1,269.99,0.05
2679,939,1,5,1,1320.99,0.1
2680,939,2,107,2,416.99,0.2
2681,940,1,75,2,599.99,0.2
2682,941,1,25,1,499.99,0.1
2683,941,2,102,2,489.99,0.05
2684,941,3,11,2,1680.99,0.07
2685,942,1,98,2,489.99,0.05
2686,942,2,110,2,470.99,0.1
2687,942,3,35,2,832.99,0.07
2688,942,4,103,1,551.99,0.05
2689,942,5,100,1,489.99,0.05
2690,943,1,25,1,499.99,0.2
2691,943,2,82,1,659.99,0.2
2692,944,1,29,2,999.99,0.07
2693,944,2,16,2,599.99,0.1
2694,944,3,70,2,659.99,0.2
2695,944,4,85,2,329.99,0.2
2696,944,5,69,2,416.99,0.07
2697,945,1,105,1,533.99,0.05
2698,945,2,94,2,249.99,0.2
2699,945,3,34,2,469.99,0.05
2700,945,4,44,2,539.99,0.1
2701,945,5,50,2,5999.99,0.05
2702,946,1,7,1,3999.99,0.1
2703,946,2,85,2,329.99,0.2
2704,946,3,62,1,3499.99,0.05
2705,946,4,22,2,269.99,0.2
2706,946,5,56,2,5499.99,0.07
2707,947,1,32,1,469.99,0.05
2708,947,2,42,2,2299.99,0.07
2709,947,3,44,1,539.99,0.07
2710,948,1,23,2,299.99,0.2
2711,948,2,20,2,599.99,0.1
2712,948,3,101,1,339.99,0.2
2713,948,4,92,2,209.99,0.2
2714,948,5,72,2,619.99,0.2
2715,949,1,9,2,2999.99,0.1
2716,949,2,55,2,2699.99,0.05
2717,950,1,56,1,5499.99,0.05
2718,951,1,59,1,2599.99,0.1
2719,951,2,43,2,5299.99,0.1
2720,951,3,62,2,3499.99,0.2
2721,952,1,20,2,599.99,0.07
2722,952,2,57,1,1999.99,0.05
2723,953,1,23,2,299.99,0.07
2724,954,1,4,2,2899.99,0.1
2725,955,1,43,1,5299.99,0.1
2726,955,2,31,2,1632.99,0.07
2727,955,3,96,1,349.99,0.05
2728,955,4,63,1,3499.99,0.2
2729,955,5,88,1,189.99,0.05
2730,956,1,76,2,299.99,0.1
2731,956,2,23,1,299.99,0.2
2732,956,3,73,2,749.99,0.1
2733,956,4,13,2,269.99,0.2
2734,956,5,79,2,402.99,0.1
2735,957,1,108,2,449.99,0.05
2736,957,2,14,2,269.99,0.07
2737,957,3,70,2,659.99,0.05
2738,957,4,66,1,250.99,0.07
2739,957,5,111,1,470.99,0.05
2740,958,1,51,1,6499.99,0.1
2741,958,2,76,1,299.99,0.2
2742,959,1,15,1,529.99,0.2
2743,959,2,72,1,619.99,0.1
2744,959,3,41,1,1469.99,0.05
2745,959,4,65,1,346.99,0.07
2746,960,1,73,2,749.99,0.05
2747,960,2,52,1,875.99,0.1
2748,960,3,48,2,1499.99,0.05
2749,960,4,83,2,149.99,0.1
2750,961,1,105,1,533.99,0.1
2751,961,2,47,2,5299.99,0.2
2752,961,3,65,2,346.99,0.07
2753,962,1,65,2,346.99,0.07
2754,962,2,64,2,489.99,0.07
2755,963,1,4,1,2899.99,0.07
2756,964,1,90,1,209.99,0.2
2757,964,2,74,1,439.99,0.2
2758,965,1,90,2,209.99,0.1
2759,966,1,88,1,189.99,0.05
2760,966,2,73,1,749.99,0.07
2761,967,1,66,1,250.99,0.2
2762,967,2,77,2,799.99,0.05
2763,967,3,87,1,189.99,0.1
2764,967,4,103,1,551.99,0.2
2765,968,1,87,1,189.99,0.2
2766,968,2,61,2,4999.99,0.05
2767,968,3,10,2,1549,0.05
2768,969,1,74,1,439.99,0.2
2769,969,2,36,1,832.99,0.1
2770,970,1,85,1,329.99,0.1
2771,970,2,48,2,1499.99,0.1
2772,970,3,54,2,3199.99,0.1
2773,970,4,68,1,449.99,0.1
2774,971,1,70,2,659.99,0.05
2775,971,2,65,2,346.99,0.07
2776,971,3,8,2,1799.99,0.05
2777,971,4,12,2,549.99,0.07
2778,971,5,38,1,549.99,0.2
2779,972,1,100,1,489.99,0.2
2780,972,2,63,1,3499.99,0.07
2781,973,1,4,2,2899.99,0.1
2782,973,2,28,2,2499.99,0.1
2783,973,3,47,2,5299.99,0.05
2784,973,4,71,1,416.99,0.07
2785,974,1,33,2,469.99,0.1
2786,974,2,22,2,269.99,0.2
2787,975,1,110,2,470.99,0.2
2788,976,1,26,2,599.99,0.1
2789,976,2,39,1,1499.99,0.07
2790,977,1,52,2,875.99,0.1
2791,977,2,69,2,416.99,0.05
2792,977,3,27,1,999.99,0.05
2793,977,4,80,2,761.99,0.05
2794,978,1,106,2,449.99,0.05
2795,978,2,25,2,499.99,0.2
2796,978,3,108,2,449.99,0.05
2797,979,1,55,1,2699.99,0.05
2798,979,2,71,2,416.99,0.2
2799,979,3,12,2,549.99,0.1
2800,979,4,52,1,875.99,0.2
2801,980,1,49,2,3499.99,0.2
2802,980,2,9,1,2999.99,0.1
2803,980,3,64,1,489.99,0.1
2804,981,1,35,1,832.99,0.1
2805,981,2,95,2,299.99,0.05
2806,981,3,21,2,269.99,0.07
2807,981,4,36,2,832.99,0.1
2808,981,5,61,1,4999.99,0.07
2809,982,1,22,2,269.99,0.1
2810,982,2,110,1,470.99,0.07
2811,982,3,52,1,875.99,0.07
2812,982,4,40,2,4999.99,0.05
2813,983,1,63,1,3499.99,0.1
2814,983,2,20,2,599.99,0.2
2815,983,3,68,1,449.99,0.07
2816,983,4,81,2,1099.99,0.07
2817,983,5,88,1,189.99,0.05
2818,984,1,68,1,449.99,0.2
2819,984,2,81,2,1099.99,0.2
2820,984,3,12,1,549.99,0.1
2821,984,4,111,1,470.99,0.2
2822,985,1,5,2,1320.99,0.07
2823,985,2,59,1,2599.99,0.2
2824,985,3,78,2,647.99,0.05
2825,986,1,87,1,189.99,0.1
2826,986,2,78,1,647.99,0.05
2827,986,3,26,2,599.99,0.07
2828,987,1,51,2,6499.99,0.1
2829,987,2,60,2,1559.99,0.2
2830,987,3,80,1,761.99,0.07
2831,988,1,35,1,832.99,0.2
2832,988,2,38,1,549.99,0.07
2833,988,3,12,2,549.99,0.07
2834,989,1,99,1,299.99,0.05
2835,989,2,27,1,999.99,0.1
2836,989,3,70,1,659.99,0.1
2837,989,4,84,2,109.99,0.07
2838,989,5,5,1,1320.99,0.1
2839,990,1,6,2,469.99,0.2
2840,990,2,29,1,999.99,0.1
2841,990,3,91,1,349.99,0.1
2842,990,4,14,2,269.99,0.1
2843,991,1,9,2,2999.99,0.2
2844,991,2,79,1,402.99,0.2
2845,991,3,34,1,469.99,0.2
2846,992,1,45,1,869.99,0.07
2847,992,2,102,1,489.99,0.1
2848,992,3,20,1,599.99,0.2
2849,992,4,101,2,339.99,0.2
2850,992,5,7,1,3999.99,0.05
2851,993,1,58,1,4999.99,0.2
2852,993,2,36,2,832.99,0.1
2853,993,3,10,2,1549,0.05
2854,993,4,99,2,299.99,0.07
2855,993,5,79,2,402.99,0.1
2856,994,1,37,2,379.99,0.1
2857,994,2,45,1,869.99,0.2
2858,994,3,66,1,250.99,0.07
2859,995,1,16,2,599.99,0.1
2860,995,2,90,1,209.99,0.2
2861,995,3,101,1,339.99,0.1
2862,996,1,68,2,449.99,0.05
2863,996,2,32,1,469.99,0.05
2864,997,1,86,2,149.99,0.07
2865,997,2,105,2,533.99,0.2
2866,997,3,14,2,269.99,0.07
2867,998,1,26,2,599.99,0.05
2868,998,2,105,1,533.99,0.2
2869,999,1,70,2,659.99,0.07
2870,999,2,106,1,449.99,0.05
2871,1000,1,65,2,346.99,0.05
2872,1000,2,111,1,470.99,0.1
2873,1000,3,19,2,449,0.07
2874,1000,4,29,2,999.99,0.05
2875,1001,1,72,1,619.99,0.05
2876,1001,2,45,2,869.99,0.05
2877,1001,3,58,1,4999.99,0.1
2878,1001,4,111,1,470.99,0.07
2879,1002,1,100,1,489.99,0.05
2880,1002,2,83,1,149.99,0.1
2881,1002,3,8,2,1799.99,0.1
2882,1002,4,79,1,402.99,0.2
2883,1003,1,34,2,469.99,0.05
2884,1003,2,51,2,6499.99,0.05
2885,1004,1,36,2,832.99,0.1
2886,1005,1,14,2,269.99,0.2
2887,1005,2,81,2,1099.99,0.1
2888,1005,3,99,1,299.99,0.1
2889,1006,1,20,1,599.99,0.07
2890,1006,2,68,1,449.99,0.1
2891,1006,3,56,2,5499.99,0.07
2892,1006,4,65,1,346.99,0.1
2893,1006,5,46,1,1409.99,0.1
2894,1007,1,26,1,599.99,0.2
2895,1007,2,11,1,1680.99,0.05
2896,1007,3,85,2,329.99,0.1
2897,1007,4,76,1,299.99,0.2
2898,1007,5,106,2,449.99,0.1
2899,1008,1,71,1,416.99,0.2
2900,1008,2,2,1,749.99,0.1
2901,1008,3,95,1,299.99,0.07
2902,1009,1,95,2,299.99,0.07
2903,1009,2,44,1,539.99,0.07
2904,1010,1,109,2,416.99,0.1
2905,1011,1,88,1,189.99,0.2
2906,1011,2,99,2,299.99,0.2
2907,1011,3,16,2,599.99,0.2
2908,1011,4,68,2,449.99,0.05
2909,1012,1,8,1,1799.99,0.07
2910,1012,2,64,1,489.99,0.2
2911,1013,1,60,2,1559.99,0.05
2912,1014,1,97,1,349.99,0.2
2913,1014,2,45,2,869.99,0.05
2914,1014,3,81,2,1099.99,0.1
2915,1014,4,59,1,2599.99,0.05
2916,1015,1,6,2,469.99,0.1
2917,1015,2,73,2,749.99,0.2
2918,1015,3,101,2,339.99,0.1
2919,1015,4,13,1,269.99,0.2
2920,1016,1,76,2,299.99,0.07
2921,1017,1,89,1,209.99,0.07
2922,1017,2,82,2,659.99,0.2
2923,1017,3,100,1,489.99,0.2
2924,1017,4,18,2,449,0.2
2925,1017,5,77,2,799.99,0.1
2926,1018,1,76,2,299.99,0.07
2927,1018,2,97,2,349.99,0.1
2928,1018,3,91,1,349.99,0.2
2929,1019,1,30,1,999.99,0.1
2930,1019,2,52,1,875.99,0.2
2931,1019,3,37,1,379.99,0.05
2932,1019,4,93,2,209.99,0.2
2933,1020,1,20,2,599.99,0.05
2934,1020,2,69,2,416.99,0.05
2935,1020,3,15,1,529.99,0.07
2936,1020,4,57,2,1999.99,0.1
2937,1020,5,40,2,4999.99,0.05
2938,1021,1,49,2,3499.99,0.07
2939,1021,2,23,2,299.99,0.07
2940,1022,1,33,1,469.99,0.2
2941,1022,2,46,1,1409.99,0.1
2942,1022,3,65,1,346.99,0.07
2943,1022,4,5,1,1320.99,0.07
2944,1023,1,91,1,349.99,0.07
2945,1023,2,43,2,5299.99,0.1
2946,1024,1,104,1,481.99,0.2
2947,1024,2,28,2,2499.99,0.05
2948,1024,3,98,2,489.99,0.2
2949,1024,4,96,2,349.99,0.1
2950,1024,5,91,1,349.99,0.2
2951,1025,1,89,1,209.99,0.07
2952,1025,2,102,1,489.99,0.1
2953,1025,3,39,1,1499.99,0.1
2954,1025,4,15,1,529.99,0.05
2955,1025,5,66,2,250.99,0.05
2956,1026,1,7,2,3999.99,0.07
2957,1027,1,95,2,299.99,0.1
2958,1027,2,14,2,269.99,0.05
2959,1028,1,111,2,470.99,0.1
2960,1028,2,10,1,1549,0.2
2961,1028,3,41,1,1469.99,0.2
2962,1028,4,35,2,832.99,0.1
2963,1028,5,108,1,449.99,0.2
2964,1029,1,20,1,599.99,0.2
2965,1029,2,55,1,2699.99,0.1
2966,1029,3,40,1,4999.99,0.2
2967,1029,4,68,2,449.99,0.1
2968,1030,1,27,1,999.99,0.05
2969,1030,2,10,2,1549,0.1
2970,1030,3,72,1,619.99,0.1
2971,1031,1,27,2,999.99,0.2
2972,1031,2,108,2,449.99,0.2
2973,1032,1,60,2,1559.99,0.1
2974,1032,2,17,1,429,0.1
